duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
128,udp,http,SF,10814,15622,0,0,1,0,6,0,1,1,1,1,3,1,2,3,1,1,982,286,0.9681713766991139,0.9036854698962447,0.8177967410040936,0.6518604767955943,0.15720388355695425,0.3823633310616279,0.5232862493002498,146,271,0.7603116511044239,0.8837333888313869,0.506456377036514,0.19747358368568302,0.06647313020917156,0.6740584527536958,0.16159795595802118,0.8806684625501484,1.0
647,icmp,private,SF,7311,1913,0,1,1,0,2,0,3,0,0,4,0,1,3,0,1,0,366,433,0.5446308711071358,0.10662361893659789,0.895555740873885,0.2656855648662635,0.9623380574812068,0.44312734532291453,0.11674790276879554,494,245,0.42033330943184255,0.5614779437366768,0.8444023431905322,0.626658639091341,0.0015846444663401016,0.2146379629044286,0.11835410132658752,0.3972421314668352,0.0
471,udp,ftp,S0,15361,19091,1,1,1,2,8,0,2,1,1,3,3,1,0,1,0,0,664,275,0.6707535553420219,0.8897882244306348,0.7876041465314005,0.9926349940504509,0.5183654633353206,0.37619046876962214,0.12906512482906296,165,175,0.9435531456494094,0.18593364087438458,0.23922321366585797,0.6847731582791985,0.523292462888995,0.6377028510419288,0.760679761220966,0.2687007357542682,1.0
62,udp,telnet,SF,2065,7657,1,2,0,0,3,0,0,0,0,0,0,0,2,0,0,1,65,235,0.9554481914380675,0.09949466887296465,0.44343910283604404,0.10347506364658465,0.072898451871655,0.36734051527727996,0.5368591465026183,378,492,0.9025338826385755,0.22436917569848602,0.4152137566843307,0.12544178445052,0.3440754933703557,0.5060830957405109,0.9275035512965756,0.34759981445865096,0.0
138,icmp,private,S0,16886,14835,1,0,1,2,7,0,2,1,1,4,0,1,1,2,1,0,938,182,0.8165144527038712,0.7891443075867018,0.6296200676951351,0.9544120154843985,0.6268329044150672,0.5259465769014594,0.9365702180708392,138,115,0.8721611519695065,0.49384919570810026,0.6150912873699883,0.7864830342959059,0.997131894158366,0.7172192310104201,0.4582832163862731,0.7127717935169045,1.0
498,udp,private,S0,5490,9041,1,0,0,1,4,0,2,1,0,1,4,1,2,0,0,1,300,208,0.8596453453526065,0.9662742977481859,0.526094013251542,0.9069855184382437,0.2531989070128102,0.8087994445011507,0.30835212167619874,116,316,0.0712583326482279,0.9616020255748788,0.4811881514751025,0.018060219759960527,0.7724109996272842,0.8329316483929149,0.6594456587156382,0.555005672334486,0.0
592,icmp,private,REJ,6645,7312,1,2,0,1,3,0,0,0,0,1,0,1,2,0,0,1,369,492,0.16881000578456418,0.9700744566667069,0.6877692063657348,0.16874943839822953,0.8036934518773025,0.36176831192256587,0.8695411688592183,298,270,0.8542580615539395,0.7696421638836545,0.45950226657031745,0.48272838747678337,0.7612754563504125,0.7427214971864174,0.9144576508809412,0.9041912075524279,0.0
391,udp,private,RSTO,12372,16834,1,0,1,2,6,1,2,0,1,3,0,1,2,1,1,1,601,129,0.8366957395149176,0.9456413324138753,0.9019423543676267,0.5920205174107234,0.8178220735661906,0.5242547205377367,0.7640955865788793,275,192,0.7816354454432105,0.4883096428258451,0.3625097313221236,0.3310162594948949,0.9552427682873437,0.8465611699612853,0.09011363293414454,0.6021687693888833,1.0
674,icmp,private,RSTO,5232,7906,1,1,0,0,4,0,1,1,1,0,2,0,0,2,0,0,318,152,0.013228812905293985,0.6007921493396191,0.7364731746190728,0.4528833604155117,0.9789473558546619,0.6707273254426008,0.24781244290690685,403,149,0.103512947006131,0.3377191445622171,0.5866463277749251,0.7403030598990841,0.8877243978933208,0.06386637334102385,0.7704814531190298,0.49301820848150313,0.0
418,icmp,smtp,S0,10333,14506,0,2,2,1,9,1,0,1,0,0,3,0,0,4,0,1,895,12,0.8594534723023952,0.8648033246176713,0.5501206851337956,0.8588802724081155,0.5018695310245037,0.269439446303655,0.036340748316242455,276,130,0.10741432543622187,0.5492684933484426,0.6243726979236103,0.31276072742181593,0.3181874794563887,0.031620038237463954,0.6168168843755751,0.7857527238867329,1.0
288,udp,telnet,REJ,9138,7287,0,2,1,0,2,0,2,1,1,2,2,1,1,4,1,0,494,121,0.7694425794215568,0.28520580268041407,0.04929449276441644,0.676820043630047,0.45495687972773713,0.27752280490239256,0.10184726514238274,337,101,0.10116381151754117,0.7483608334286197,0.6532895409013626,0.8268071127810328,0.16598722160387636,0.25850056769959395,0.5986371788298613,0.9475338507334452,0.0
378,udp,private,S0,4926,892,0,0,0,1,0,0,4,1,0,0,0,0,4,3,0,1,460,358,0.9347955174927833,0.6307704201726206,0.3862877051455452,0.30158686987355154,0.7534756054464806,0.9334131270234548,0.7284939338474402,312,309,0.01133259320448754,0.7839285884528,0.07036810790602932,0.5949534887808106,0.7458922650654822,0.9006660841086284,0.2925404284815698,0.35584591124497056,0.0
772,udp,telnet,S0,6016,4675,0,2,1,2,3,0,2,0,1,3,4,0,4,0,1,1,113,219,0.909202136206487,0.45564954943987745,0.3534731920607206,0.18830252491710642,0.13247065634192656,0.7235345733310886,0.1996697380406467,177,269,0.5486343051945836,0.32460879809694465,0.6310341757120489,0.793893361762072,0.378273893682873,0.8236592509839739,0.6838933547776769,0.24987621016547767,0.0
489,tcp,smtp,S0,15278,15448,1,0,1,2,7,0,1,1,1,2,2,1,4,3,0,1,622,105,0.9696675078714934,0.6842588289191904,0.5269848807136959,0.8814846943545116,0.5469155137931242,0.5771866762233089,0.3712709205053938,329,291,0.9733942914360433,0.7211592682138772,0.9532371787812328,0.9893406378396238,0.47317265163095645,0.6827272977953116,0.7947977548207765,0.6162173962941392,1.0
230,tcp,smtp,REJ,8038,1380,1,0,1,2,0,1,3,0,0,2,2,1,1,1,1,0,248,374,0.8881913496613041,0.757776560375158,0.49101976266891,0.09301740926267499,0.5462476001308509,0.647720054420612,0.5016991660064248,353,209,0.43868470289979355,0.6577887800361861,0.5409862355280837,0.6791583457435568,0.6303977312748269,0.7007586674397159,0.11285816494369716,0.498872821153881,0.0
40,tcp,telnet,RSTO,4873,1290,1,0,0,1,4,0,2,1,1,1,1,1,4,4,0,0,438,69,0.1992196858370765,0.28191835559725165,0.32073358231157123,0.14386796634332977,0.08947312281038722,0.029299443103418366,0.7254681684501628,153,494,0.5407575018873564,0.9591122919962939,0.7152670825092443,0.9849503163616441,0.9078726769352407,0.7266704692582125,0.5335214309809838,0.9891855748647834,0.0
27,icmp,http,REJ,1481,1640,0,0,2,0,4,0,3,0,1,1,0,1,4,0,0,1,202,194,0.28418429571172876,0.3180396116945199,0.19225791846809193,0.10466044034648114,0.41798408550691357,0.6181029655616969,0.11323122325912538,413,360,0.9679697967699555,0.9310902905080148,0.5567323077592178,0.028836326921705346,0.41908775367096596,0.9426027004847469,0.10126518098740966,0.4623617841477333,0.0
134,udp,ftp,SF,6305,7490,1,0,2,0,4,1,4,0,0,0,4,1,2,1,1,1,146,185,0.2889685249210585,0.9246417911286366,0.3094695490886009,0.42294354374155774,0.853284798567202,0.5095088732242019,0.4063664052774615,200,337,0.2551822287742307,0.789379325603577,0.8547406185919787,0.33813998848380844,0.7833168902193614,0.8321911523075576,0.8725740192976446,0.07433155136034586,0.0
200,icmp,http,REJ,3451,9179,1,2,0,0,4,1,2,1,1,2,2,0,0,1,1,0,34,98,0.3770539310016988,0.056224294850972245,0.974904272810235,0.7955783762575864,0.8561536219946603,0.5457496797794357,0.4850729091426954,365,66,0.8584702525982629,0.7233946888549284,0.9295830945975689,0.10785326456230915,0.26833979127465746,0.6233903870270475,0.5076367226563473,0.9773690607776359,0.0
839,tcp,http,REJ,54,1218,1,1,1,1,1,0,0,0,0,1,2,1,0,0,1,0,486,81,0.3933206703851887,0.4856342984133404,0.4111134169948486,0.1413835542163402,0.099237664919681,0.3594238268308171,0.5408270639715397,114,9,0.5463904672117361,0.27404158970427583,0.1842198992963593,0.26230493138443955,0.6979717909236136,0.6657154352571405,0.8079656892607574,0.8435869455935401,0.0
779,udp,http,REJ,7643,5016,0,1,0,1,3,1,3,1,0,3,4,1,2,1,1,0,308,74,0.5445553246546755,0.9128008004078617,0.44471277685833577,0.13032043317233588,0.09072088274783086,0.08147389771294189,0.8183606413952167,158,48,0.5694765146630107,0.8459652560985333,0.4368600365571266,0.8388878991257744,0.001579421077911869,0.21374026206112196,0.36808563766621427,0.17825014395796335,0.0
929,icmp,private,REJ,3462,6881,1,2,0,1,3,1,4,0,0,1,0,1,2,0,0,1,25,373,0.15987976336644139,0.610363007818157,0.57654498995114,0.6434289495173308,0.2626954770019353,0.19333923361205219,0.1716781950432169,41,486,0.34317385720728355,0.42750570371336616,0.3923821009327213,0.03232326532609031,0.8715072134906348,0.6573188251562725,0.1250782268163254,0.9046052531128693,0.0
32,udp,smtp,RSTO,832,9547,0,2,0,1,1,1,0,1,0,1,1,0,2,0,0,0,237,339,0.6912466637859893,0.5464070742121321,0.9833407684142266,0.19718298196806627,0.8747660625539935,0.9507447132126717,0.8078314518266223,246,110,0.5615843609669081,0.2722405425060447,0.40521512329927867,0.5201829357323937,0.0303795799544625,0.4246790124184585,0.04149930438571148,0.3406668208217446,0.0
47,icmp,http,SF,5954,9752,0,1,1,1,2,0,0,0,0,2,2,1,0,2,0,1,13,191,0.1675665393045065,0.2497441792293552,0.241601276435763,0.0976100381089916,0.12890258507349894,0.40869956227093396,0.6928784276966522,67,320,0.07314250947828393,0.3841607579534625,0.1255241812278759,0.567128707532373,0.7127537547625842,0.15296187060574373,0.2815096207723755,0.3771119845344445,0.0
502,udp,smtp,RSTO,13377,17501,0,1,0,0,9,0,0,1,1,2,1,1,4,3,1,0,930,324,0.7134526603181518,0.7760090861478256,0.6154708322993723,0.8717512678895376,0.7199968026274463,0.46668315583086417,0.5558708141989593,444,218,0.7646435726141122,0.8359354900165079,0.8136157259807193,0.5611511466719561,0.04625818926128389,0.8064028192465743,0.24423370036407854,0.9063914823621593,1.0
406,tcp,telnet,RSTO,7221,954,0,1,1,1,4,0,0,1,0,4,3,1,2,1,0,1,44,466,0.503345130606154,0.8520484158046929,0.7159846935417241,0.9237313958767761,0.10116561961310322,0.05270978985343899,0.6995278704025719,444,56,0.28468776154427167,0.148633215577885,0.03576624301493525,0.4752970738232557,0.26624569939400344,0.5102470998031456,0.5603519740199618,0.5301155650353153,0.0
573,tcp,ftp,REJ,3310,9175,1,1,0,1,0,1,2,0,0,3,0,0,1,1,0,1,427,213,0.7964405615234773,0.5592181317684581,0.6073244167930659,0.8214712527761908,0.6231378537478254,0.03756622954398059,0.4120177389516564,325,282,0.887608329493955,0.45615874111982246,0.5282266077271569,0.7906029647697553,0.4972024035565531,0.9774250416894216,0.021738838063707355,0.13776292939851964,0.0
727,udp,telnet,S0,3300,7291,0,1,2,0,2,0,2,0,1,2,3,1,2,2,1,1,215,314,0.7394692332387273,0.5147421937567799,0.08857833963664408,0.3540645623550941,0.3560672991191448,0.7171814470467577,0.13839758596812457,333,458,0.36785069460745845,0.4923575945294897,0.6618783880446912,0.13354308950555116,0.4199386853482382,0.28167935447452497,0.5205705442991734,0.369056159341804,0.0
804,icmp,telnet,S0,6722,974,0,0,0,1,0,1,2,0,1,0,3,1,3,2,1,0,232,443,0.6455343564105223,0.09957971354002892,0.6768722758275765,0.6558207673273928,0.788913962965867,0.5380946641211113,0.6657652402653673,195,112,0.1428241104868826,0.0366296975988194,0.2074694380588772,0.3105770155507873,0.19183611460101058,0.4806701123050767,0.39177174201200315,0.7220974462678807,0.0
98,tcp,private,RSTO,19593,19967,1,2,0,0,8,0,4,0,1,3,3,1,2,2,0,0,789,466,0.9106001016749773,0.9573769506689799,0.7684616307100585,0.8638820202564721,0.2336904488253636,0.5087059842162667,0.5246723066856223,89,132,0.695881574368485,0.19574602954816533,0.9058501920987956,0.6157260534451727,0.3338149117092374,0.44799545466886814,0.5771222699144422,0.17418418806801672,1.0
683,tcp,ftp,RSTO,7776,5370,1,0,2,0,0,0,4,1,0,3,0,0,0,4,1,0,50,381,0.5470453456155777,0.9636851886870491,0.5961426495498969,0.6771242634825639,0.6392018293899598,0.24312453042266868,0.6393748005427755,110,70,0.16457814471350285,0.8267424285758564,0.8385492070247931,0.6909513662679558,0.7277063700609671,0.12077952243257872,0.7024175281503646,0.5902311974063588,0.0
871,tcp,telnet,REJ,3675,3972,0,1,1,2,3,1,4,0,0,2,0,1,2,4,0,1,426,366,0.08744650179988545,0.37698616728684164,0.7395811772217427,0.6826711524627593,0.23568253457588495,0.7447507316299222,0.33799878102849,367,82,0.7536805155429904,0.8307673885947606,0.4710837294839253,0.4041484317770563,0.6692570925796483,0.4261152788307795,0.634091945079839,0.6952741329444169,0.0
725,udp,telnet,RSTO,3054,5295,1,1,1,2,1,0,1,1,0,3,4,1,3,4,0,1,374,317,0.37736317679665077,0.6032130620995043,0.21096989061995042,0.6287340150599929,0.7136602831121538,0.16823657910849188,0.9068665773398359,358,56,0.9681122364061165,0.292415083884248,0.4111489323401387,0.8753712633272331,0.0718145837639157,0.2875534564209249,0.9846443693733663,0.34385357554257934,0.0
986,udp,ftp,REJ,7970,9105,0,1,0,2,1,1,4,0,1,2,1,1,1,0,1,0,213,143,0.41351653028995916,0.07971507318728499,0.841622007542774,0.2661013685373086,0.8736780345607488,0.18993474366102003,0.5873698685755769,144,375,0.7795528687952618,0.8748972345979262,0.23656792521110004,0.41549339669591434,0.7473158255728863,0.1603204713669344,0.13826534387687106,0.6938806887083223,0.0
546,icmp,ftp,S0,2143,8228,0,0,2,2,4,1,2,1,0,1,1,0,4,1,0,1,150,383,0.03981143944575383,0.6831142857230466,0.030353805533004263,0.03900642076281813,0.12680179912676004,0.46071217134827547,0.08540248429087383,274,348,0.022449248431324675,0.7717829390683478,0.7299932246449636,0.40277613434833315,0.053045881197028355,0.2821555840361393,0.4297370089297785,0.8842073518293186,0.0
960,icmp,telnet,S0,17890,14588,0,0,1,1,5,0,2,1,1,4,4,1,2,3,1,1,807,215,0.8933334744374813,0.8849667179743431,0.92874262686811,0.5000925976477214,0.8665956885955035,0.2862798621119409,0.44980399070442867,178,270,0.5998857880527747,0.41790748379540943,0.13174379963196414,0.036207261487384956,0.5429263890997844,0.233251691266392,0.42483073664331117,0.4721167442332409,1.0
738,icmp,ftp,SF,9503,3020,0,1,0,2,4,1,1,1,0,1,4,1,3,0,1,1,274,360,0.9556494672664894,0.5756652529974197,0.4603290506427651,0.8909738846907038,0.5935752544142979,0.24746298123314636,0.7563560547436343,240,482,0.6954106709697243,0.7484063444050378,0.680237753843783,0.5511413361947338,0.26006274804219065,0.734073531005878,0.41705320370292065,0.3829093281797856,0.0
612,udp,telnet,S0,2538,8987,1,0,2,0,3,0,1,1,1,2,3,1,3,1,0,0,337,323,0.9536326078296895,0.12611532237541057,0.2175879399316445,0.5694972585185759,0.12711049086702397,0.6452376445533317,0.7941345617322724,325,110,0.8254583257962852,0.9613346311948062,0.8424569861184136,0.7086808385119051,0.5876901275598189,0.030775178259160096,0.6637983920426683,0.2511584013582857,0.0
942,udp,telnet,RSTO,4547,4036,0,0,1,1,4,0,4,0,0,2,4,0,1,1,0,1,75,14,0.3523270542525393,0.5817215274734767,0.133778144993968,0.8323910417019079,0.427541855359712,0.6509717452185445,0.49459705276375876,318,356,0.056002308939000156,0.4589697180653488,0.22847157591702372,0.1144381635168481,0.26132839594090185,0.6174627479132213,0.48982806054672245,0.6042054798633042,0.0
461,icmp,private,S0,5619,5068,1,1,1,2,0,1,3,0,0,1,2,0,0,2,0,0,438,216,0.043100108948324056,0.7663472131046524,0.9533071675823725,0.9916243429612281,0.1608602934850979,0.8245170697999292,0.8947475708313011,476,374,0.48010782795228635,0.23842717895348364,0.8664274028987562,0.30543276608787084,0.984957969625831,0.7606613420236065,0.5174325598129631,0.879852048038716,0.0
642,icmp,http,REJ,8356,5233,1,0,2,0,3,0,1,1,0,0,1,1,2,2,1,0,219,491,0.17909493932818155,0.40641653657401866,0.07266558758115671,0.16361620413827627,0.7003478888665695,0.41770856697297587,0.26766843719429756,330,75,0.5353708726383943,0.9418165000501558,0.033323199439508455,0.7812569537828522,0.30972818372753186,0.4807234564689732,0.4323559921467647,0.32466126718519406,0.0
768,udp,telnet,S0,17541,11711,1,2,2,1,5,1,0,0,1,0,4,0,3,0,0,0,646,438,0.6099997361183126,0.7396081287167582,0.837702218567647,0.6618145622902395,0.7588681344179496,0.07308509102615024,0.4105986972382666,463,157,0.16912486264417803,0.6037442885632565,0.9127873853865254,0.3659194354135754,0.241960635674496,0.9315649800079184,0.9916994610185625,0.3962355245373035,1.0
4,icmp,smtp,SF,5005,317,1,2,2,1,2,0,2,0,1,0,2,0,1,2,1,0,443,34,0.9477796979692298,0.6486829533573645,0.34782234743304596,0.6742935737000246,0.10579652027279896,0.2736663849214577,0.8985969105689701,413,19,0.3224498097106496,0.10526516248042528,0.11836222785129802,0.24160246204003988,0.278465290915346,0.7078806952365353,0.9275613488190422,0.4066255175499839,0.0
217,tcp,http,S0,822,2396,0,2,2,2,3,0,0,1,0,2,2,0,4,1,1,0,186,182,0.14119906353718492,0.8992489182892025,0.6202348489611205,0.9799554473582784,0.5061398526946443,0.9800054631968169,0.8962567164715789,152,420,0.4402217262561652,0.5726828158566895,0.6457591779380326,0.6722006635651122,0.8964728572592954,0.7479236513114172,0.30772418936437096,0.5608123417775172,0.0
502,udp,http,REJ,943,2162,1,2,0,1,3,0,2,0,0,3,2,1,3,2,0,1,288,269,0.7635158436682122,0.6235053112473372,0.5448010852760984,0.9856007339528003,0.8146250560259172,0.5962585752327021,0.6857127688246809,103,130,0.8332096879578015,0.5005808894482987,0.2500824689139418,0.19675877767165562,0.6362188286693448,0.19693348744087025,0.11159392476666719,0.22840896156743862,0.0
766,icmp,http,REJ,6150,2745,0,1,2,0,0,0,2,0,0,2,2,1,1,4,1,0,402,432,0.10868253937469208,0.13128797200482423,0.12564349241231398,0.6866786117241295,0.9361630415509965,0.7097370848010203,0.8589805471222202,74,328,0.9294075660702069,0.8555888940755634,0.8365523911696138,0.8956529195831768,0.7306840974207764,0.7772955758390735,0.8397647240386029,0.8222111553077043,0.0
397,udp,private,RSTO,4425,1591,1,1,1,1,2,0,1,0,1,3,3,0,0,2,0,0,27,466,0.9812575773912768,0.3096917111051891,0.2897279837382146,0.24361479198219427,0.51351786674177,0.007357829625414536,0.08877326695623267,127,121,0.6284228289176729,0.5306951897635214,0.5123003609154665,0.10559839602614096,0.9180105100943504,0.8320947360831149,0.9971702514257245,0.2956022775042213,0.0
870,tcp,telnet,S0,8966,6183,1,1,1,0,1,1,1,1,0,1,2,0,0,1,0,0,378,357,0.381616499109135,0.20179494825245692,0.23875177108602408,0.798555838130599,0.950279223611407,0.5182057321825209,0.8649949762077763,198,40,0.3949451860214621,0.25523243434428344,0.13524119124650136,0.7065498022828269,0.9118724848450075,0.36126638840598957,0.2926088940396455,0.7053626908966819,0.0
794,udp,private,REJ,2198,3930,0,2,0,1,3,1,0,0,0,4,3,0,3,0,0,1,179,99,0.775234538899056,0.9088264977168623,0.21354285449034138,0.1070291342110381,0.5356889704560298,0.03752865753180312,0.32061990655022676,153,166,0.25403101779898596,0.6756440638648885,0.5709915713259784,0.4995487012863752,0.7389458465787275,0.21336306803297123,0.35778492584176624,0.513215741779552,0.0
392,udp,telnet,SF,4242,1312,0,2,1,2,3,1,2,1,0,3,3,1,3,3,0,1,252,6,0.3425910828111318,0.7604000672874827,0.41114433647998705,0.7806993041716287,0.39419049459990796,0.569230212091448,0.17833151242821632,55,409,0.9821351844361504,0.5425754525355801,0.40788261019698313,0.8699295623969936,0.1978244288413229,0.3850506792036167,0.9416331814852029,0.5858976033527569,0.0
206,udp,private,RSTO,3695,9477,0,0,1,0,0,1,0,0,0,0,2,1,2,2,0,1,125,29,0.6276688771588087,0.676398368910006,0.7040314525916569,0.9101961241446964,0.8482031285528955,0.9207708496360754,0.23936983634204634,277,129,0.9830199980763584,0.23304462826687244,0.6614478166131011,0.1261950910262366,0.8433733206750055,0.7396079690001371,0.7111295180030899,0.17960873882730288,0.0
14,udp,private,SF,17824,14124,1,0,2,1,5,1,3,0,1,2,1,0,1,1,0,1,918,466,0.9530545403235189,0.917511794185847,0.5737063918169917,0.8540849609177854,0.49298271045808906,0.9684191305004078,0.4179685080138871,344,22,0.9249769482350347,0.5736278579429078,0.8819032847634595,0.6778949184960879,0.20377603419106372,0.41763900586870273,0.29563833177963617,0.7350231981781705,1.0
857,tcp,smtp,S0,9106,7314,1,2,1,1,1,1,0,0,1,1,2,0,3,3,0,0,36,304,0.14602101929696254,0.18404477205021352,0.3666788797029814,0.6306352949830805,0.47190251056452304,0.5405526753889242,0.2511920046044672,18,278,0.7856691498778192,0.8215355778896861,0.40938913118341846,0.5720546391813814,0.742898814098432,0.7366518752247879,0.5810464912839151,0.1886205190426311,0.0
553,udp,private,S0,1308,2383,0,2,0,1,2,0,4,1,0,0,2,0,2,3,1,0,409,472,0.9380641395681313,0.7564510879889118,0.39091742684116226,0.4301427320968263,0.4903124894098283,0.45820480525221596,0.32056758601649904,158,250,0.32577954374561824,0.028570917724010436,0.28988067953385965,0.4800901422400464,0.6856030665448744,0.11356454097753765,0.9442295793642561,0.11347363762743912,0.0
891,udp,ftp,S0,4177,3239,0,2,2,0,3,0,0,1,0,1,2,0,2,4,0,1,98,143,0.9176472779044335,0.47415794587907967,0.9764565294354102,0.43776505498812845,0.8467850018697454,0.945017094248494,0.1349784860716421,25,468,0.8170004834976307,0.6308510386451117,0.014515094527608796,0.4914072634326684,0.7588888501404466,0.8060117104884844,0.8118131069457786,0.546679499888787,0.0
460,icmp,smtp,RSTO,8705,2139,0,2,2,0,3,1,4,0,1,4,1,1,3,3,1,1,97,110,0.8874689402128824,0.22578955215062912,0.9546663568790689,0.31037088910812005,0.8319415416880521,0.6736098319966951,0.2961767655589985,425,399,0.40879301727117257,0.34958519578439207,0.5748390378598749,0.7219769617985308,0.5326856807138157,0.2532074816423574,0.7418327137286597,0.7092971369176653,0.0
690,udp,private,REJ,11565,13667,0,0,0,0,9,1,4,1,1,2,0,0,0,1,1,1,764,231,0.7865746239906228,0.9628758465276528,0.8226728116253039,0.7073679012649969,0.4035199924402112,0.06489927953840946,0.5722838145420012,168,8,0.3267730981550452,0.29267144575942416,0.40227476743143353,0.9377416549348221,0.6387261822492196,0.2489289877145937,0.7369963117270224,0.05003583643475673,1.0
574,icmp,http,RSTO,6035,6924,1,2,2,2,4,0,4,0,0,2,0,1,1,1,1,1,482,178,0.8082682112162782,0.040333852138451975,0.24165892081918516,0.9361765641665052,0.333299859870525,0.46572557766749756,0.44185370809106395,483,12,0.7448653584662795,0.39258775036111127,0.3746492190148287,0.09125165911904809,0.9533200804342553,0.5903809652038607,0.17802032429227033,0.06939531494054207,0.0
863,tcp,ftp,SF,3594,362,0,0,2,2,3,0,3,1,1,4,3,0,1,2,0,0,167,71,0.06903693691137491,0.3261702541282535,0.06803731409166969,0.9407508592344611,0.4919280240391293,0.2402450184643039,0.34671876123591117,22,411,0.07965392762042289,0.34202266424798167,0.18293532128421253,0.01950264761052023,0.1010885941742149,0.07011804574698965,0.8246812392279365,0.802679162705919,0.0
742,tcp,ftp,RSTO,4841,2604,0,2,0,0,1,0,0,1,1,2,3,0,0,2,1,1,79,209,0.33478904189067915,0.46855699459113465,0.31690413772062476,0.17478128487493383,0.572772509737109,0.46980432144868156,0.746452128857114,46,410,0.04856272329566169,0.8322391067084416,0.4300553451912743,0.8057047924812035,0.30884727478162,0.026297726684668565,0.27611863244345813,0.809032699507332,0.0
240,tcp,ftp,SF,1409,9908,0,2,2,1,0,1,0,0,0,3,1,0,3,2,1,1,293,219,0.3137031247571562,0.14795833410940584,0.26679454943383085,0.874743649656566,0.23833721062799695,0.45546557200636173,0.8935099713933179,12,306,0.4479536971811856,0.27479781076790055,0.9844419535833683,0.10816938755075933,0.6113570130983824,0.26102866529344926,0.9303666579015295,0.2453047170590812,0.0
563,tcp,smtp,RSTO,4566,4286,0,2,0,2,4,1,3,0,1,1,4,0,1,3,0,1,332,79,0.6356453219526133,0.9846544775908396,0.5059258001463939,0.7374314414271221,0.7939550847155906,0.582144802814742,0.756789222902397,216,319,0.4456388008221619,0.7331530231065854,0.29775415367224434,0.9866967960804238,0.9640541301314893,0.5380675507348227,0.36463999101378297,0.6152282028002035,0.0
95,icmp,private,REJ,4491,3738,1,0,0,0,2,1,2,0,1,0,0,0,3,3,0,1,125,499,0.3559577734706405,0.20909736458961425,0.7777279100677931,0.25283740069028926,0.4864827657324229,0.35677049034925123,0.3320007021176792,321,51,0.8956441530638349,0.09405982022858872,0.5997044134081002,0.6193482489588372,0.09557444766260115,0.9076163862252272,0.8576603970422565,0.4431800751446595,0.0
899,udp,private,SF,1555,2469,0,0,1,1,3,0,1,0,0,4,3,1,3,4,1,1,342,82,0.1485067816436808,0.13035313004326554,0.858322938878858,0.06728461292151455,0.3340455484199596,0.16427044945592806,0.7444421678375537,193,208,0.1261530962878168,0.9513963724844156,0.7764868813156668,0.6508663952541407,0.022549221530086427,0.8464351763073069,0.26623349451780143,0.632696041403513,0.0
733,tcp,http,S0,804,4795,1,1,1,2,1,0,0,1,0,3,0,0,2,2,0,1,309,41,0.5964670754135437,0.2035348738868964,0.8448640854105085,0.26799726688437797,0.10682099296399061,0.5037194345899563,0.1519801824740512,143,37,0.12328392745241279,0.6223166372485518,0.7491578231765317,0.1988917029380174,0.05574959847032801,0.49044645992097546,0.5145269365822405,0.8628792840992251,0.0
484,udp,http,S0,1279,6150,0,2,2,1,0,1,1,1,1,0,1,0,0,0,0,1,149,272,0.8143839206690815,0.7690611331597242,0.35967556122306776,0.9122082367815256,0.23884516040360693,0.8302028843457621,0.13031798809129091,72,99,0.14745260047490116,0.7067185770445601,0.32877428749259074,0.24031231029667444,0.05240568646119881,0.03705199369349277,0.10688529548906056,0.0798564245822565,0.0
406,icmp,ftp,RSTO,7083,556,0,1,2,1,2,1,3,1,0,0,1,0,3,4,0,0,15,190,0.3821234944599732,0.4255056592718428,0.6872343434606829,0.6331786748957723,0.9492811717559837,0.6640122280676023,0.34562703703615894,155,192,0.029736261294602606,0.298039332094451,0.6108600835168504,0.6593503030992501,0.9078158577774044,0.5352527346293091,0.660118902996174,0.7779844259884543,0.0
230,icmp,http,S0,5986,9017,1,1,0,1,1,0,2,0,1,4,4,1,4,0,0,0,27,172,0.1322687150984817,0.565415939752538,0.31283419752422004,0.7210546608978718,0.3050996868195266,0.33836786592521584,0.807702369044057,76,401,0.07173173781490838,0.4120965687081146,0.8712646852701572,0.909726837934197,0.7212579079338247,0.7047955999252955,0.8360792751668383,0.4930291045210393,0.0
748,icmp,smtp,SF,5619,2808,0,0,2,1,1,0,2,0,0,3,4,1,0,3,1,0,495,460,0.19668819731282305,0.021009156986360744,0.06090554323518271,0.25715235110909584,0.16885928936703531,0.9355230227588572,0.24634824724230187,418,190,0.659869866829039,0.22377838627097624,0.015447427733077945,0.9823905545175666,0.6771063661962783,0.33916453252503376,0.7184472813024161,0.5641269437619965,0.0
